E1,E2,Similarity
As,Rn,0.0005223112016993431
Se,Rn,0.0003474766403016736
Br,Rn,0.00014367902354122874
Kr,Rn,0.0021261562041756115
Rb,Rn,0.0008058373541066162
Sr,Rn,0.0010992031192720347
Y,Rn,0.0007649088726075224
Zr,Rn,0.0006228869445323573
Nb,Rn,0.0008757358702884518
Mo,Rn,0.00033099640454067327
Tc,Rn,0.0010224495910629726
Ru,Rn,0.00046407076680718624
Rh,Rn,0.0005491247531673993
Pd,Rn,0.0004498012486262797
Ag,Rn,0.0005841462645784834
Cd,Rn,0.0006660076451522984
In,Rn,0.0008750516272902126
Sn,Rn,0.00041228023702997063
Sb,Rn,0.000668914278540707
Te,Rn,0.0006275785326256299
I,Rn,0.00013926139554315995
Xe,Rn,0.0025288377588871687
Cs,Rn,0.0010025900277285304
Ba,Rn,0.0010100537771155454
La,Rn,0.0007127289260403934
Ce,Rn,0.0008043514069031751
Pr,Rn,0.0007611329513396911
Nd,Rn,0.00046365682828621615
Pm,Rn,0.0022889378854003624
Sm,Rn,0.0007164404078916332
Eu,Rn,0.00074809536584469
Gd,Rn,0.0007143242864089158
Tb,Rn,0.0005330582041528253
Dy,Rn,0.0007936149694785785
Ho,Rn,0.0008617856142589564
Er,Rn,0.0008000802253994351
Tm,Rn,0.0006594026927739198
Yb,Rn,0.0007728743058231472
Lu,Rn,0.0009404303230697888
Hf,Rn,0.0007064714633072336
Ta,Rn,0.0006444458228439285
W,Rn,0.0005596520642680812
Re,Rn,0.0004465036053065911
Os,Rn,0.000558278309503251
Ir,Rn,0.000452625575335223
Pt,Rn,0.00045800178966838985
Au,Rn,0.0009650436513930775
Hg,Rn,0.00039840254074731787
Tl,Rn,0.0009293075641928655
Pb,Rn,0.0007634295892888362
Bi,Rn,0.000574547923131522
Po,Rn,0.001684518900827128
At,Rn,0.0027382876351739285
Rn,Rn,0.0
Fr,Rn,0.005409753924005315
Ra,Rn,0.0026345453932541717
Ac,Rn,0.00455511145383771
Th,Rn,0.000914317839127457
Pa,Rn,0.0017812327617858844
U,Rn,0.0008335673245968033
Np,Rn,0.0020733832510199572
Pu,Rn,0.0006780798712635218
Am,Rn,0.0017290373440686294
Cm,Rn,0.0021966022327106205
Bk,Rn,0.0015544281404354337
Cf,Rn,0.0016174434045983512
Es,Rn,0.002870294332201568
Fm,Rn,0.005350195185368474
Md,Rn,0.004138206596058692
No,Rn,0.005556842010488987
Lr,Rn,0.006170371287038765
H,Fr,6.378720453144833e-05
He,Fr,0.002178127205376183
Li,Fr,0.00043048243731873666
Be,Fr,0.00077341023984649
B,Fr,0.0001259553775498721
C,Fr,6.6529110631859e-05
N,Fr,2.635662671744088e-05
O,Fr,4.88607970105131e-05
F,Fr,7.63702980906746e-05
Ne,Fr,0.001811558531413519
Na,Fr,0.0003178931518551057
Mg,Fr,0.0006595712748153844
Al,Fr,0.0005129797602504969
Si,Fr,8.717125188078664e-05
P,Fr,8.450042858115548e-05
S,Fr,4.656664107435956e-05
Cl,Fr,0.00013424156403319442
Ar,Fr,0.001142619129767666
K,Fr,0.0004260293617122522
Ca,Fr,0.0004134146301818895
Sc,Fr,0.0005154415944413323
Ti,Fr,0.00025266872613652125
V,Fr,0.0002712145680455296
Cr,Fr,0.0002296978188404581
Mn,Fr,0.00021508571657496517
Fe,Fr,0.000288102230724611
Co,Fr,0.00033075170256282276
Ni,Fr,0.00034134399862782684
Cu,Fr,0.0001595404461375172
Zn,Fr,0.00020225786721956885
Ga,Fr,0.0003588224985497304
Ge,Fr,0.0002668002092842706
As,Fr,0.00024017388120032098
Se,Fr,0.00015977986506163377
Br,Fr,0.0001321355874379004
Kr,Fr,0.0014665026882448755
Rb,Fr,0.0011116423560645235
Sr,Fr,0.0005054455629596655
Y,Fr,0.0003517273458830772
Zr,Fr,0.00028642153285362605
Nb,Fr,0.0004026888226582387
Mo,Fr,0.00022830266003268362
Tc,Fr,0.0007052280876371945
Ru,Fr,0.00021339323539886314
Rh,Fr,0.000252503531998342
Pd,Fr,0.00041366339186234616
Ag,Fr,0.0005372148829894044
Cd,Fr,0.00030624968510131577
In,Fr,0.0008047483756548788
Sn,Fr,0.0003791568871106632
Sb,Fr,0.00030758623966849576
Te,Fr,0.0005771577230138098
I,Fr,0.00019210931965552673
Xe,Fr,0.0011628331490915766
Cs,Fr,0.0009220401072344126
Ba,Fr,0.000464452102657613
La,Fr,0.0003277334888739245
Ce,Fr,0.00036986417028076005
Pr,Fr,0.0003499910674669694
Nd,Fr,0.00031980434164218506
Pm,Fr,0.0015787803151870023
Sm,Fr,0.00032944013617215706
Eu,Fr,0.00034399600647722273
Gd,Fr,0.0003284670819700989
Tb,Fr,0.000367673498233969
Dy,Fr,0.0003649272440993183
Ho,Fr,0.00039627408921304115
Er,Fr,0.0003679001568042603
Tm,Fr,0.0004548188038535064
Yb,Fr,0.00035539008373862055
Lu,Fr,0.00043243721359083196
Hf,Fr,0.0004872841882800706
Ta,Fr,0.00044450239816469397
W,Fr,0.0002573442958139138
Re,Fr,0.00030797301543845603
Os,Fr,0.0003850689051290889
Ir,Fr,0.00031219560524004794
Pt,Fr,0.00042120508640620485
Au,Fr,0.00033281635334745746
Hg,Fr,0.00027479561278803997
Tl,Fr,0.0012819679367100446
Pb,Fr,0.000702094256780698
Bi,Fr,0.0003962907674154565
Po,Fr,0.002323772347121722
At,Fr,0.003777432881256535
Rn,Fr,0.005409753924005315
Fr,Fr,0.0
Ra,Fr,0.003634321781177355
Ac,Fr,0.006283718175728426
Th,Fr,0.0006306449010459971
Pa,Fr,0.002457187885272693
U,Fr,0.00038329849893861434
Np,Fr,0.0009534019201446294
Pu,Fr,0.0009354025373109981
Am,Fr,0.0011925924859954417
Cm,Fr,0.0015150923873553522
Bk,Fr,0.0021443138017377423
Cf,Fr,0.002231242555245024
Es,Fr,0.0039595344368028
Fm,Fr,0.007380526046551568
Md,Fr,0.005708603239700163
No,Fr,0.007665592707186695
Lr,Fr,0.00851194852207006
H,Ra,0.00010354770796577902
He,Ra,0.0031822380881587962
Li,Ra,0.0004192891351609624
Be,Ra,0.0037665010518159988
B,Ra,0.0001840204735785388
C,Ra,8.639898198434906e-05
N,Ra,0.00010268523186170046
O,Ra,0.00010707824286905886
F,Ra,3.719226786331677e-05
Ne,Ra,0.003528909632926284
Na,Ra,0.0003870342119678339
Mg,Ra,0.001766658462471444
Al,Ra,0.0007494620734245702
Si,Ra,0.00016980929135992242
P,Ra,0.00020575817123458094
S,Ra,0.00018142330530397554
Cl,Ra,0.00010895920562348418
Ar,Ra,0.0011129090183624173
K,Ra,0.00031121388552707665
Ca,Ra,0.0024159907265648944
Sc,Ra,0.0010040784088911642
Ti,Ra,0.0009843955755673565
V,Ra,0.0011887313004966939
Cr,Ra,0.0011186263533750813
Mn,Ra,0.0012569586529462043
Fe,Ra,0.0008418331947119029
Co,Ra,0.0009664547258955907
Ni,Ra,0.0009974053589861765
Cu,Ra,0.0009323526799491408
Zn,Ra,0.0011819928369788946
Ga,Ra,0.0006989849622218899
Ge,Ra,0.0007795888007068991
As,Ra,0.00023392893694794935
Se,Ra,0.0004668759208048077
Br,Ra,9.652487194233948e-05
Kr,Ra,0.0007141855167138283
Rb,Ra,0.0008120532715324466
Sr,Ra,0.0029538185244113303
Y,Ra,0.001027745444759569
Zr,Ra,0.0009764092384903539
Nb,Ra,0.0011766546104156957
Mo,Ra,0.000778282359593945
Tc,Ra,0.0006868909142922395
Ru,Ra,0.0007274562229973032
Rh,Ra,0.0006148449877310775
Pd,Ra,0.000805814829064871
Ag,Ra,0.0009156811109474662
Cd,Ra,0.001789719920876208
In,Ra,0.0007838234994025788
Sn,Ra,0.0010155698842492392
Sb,Ra,0.0005991769105438616
Te,Ra,0.0007026882561144782
I,Ra,0.00014033560404303998
Xe,Ra,0.002265194875107554
Cs,Ra,0.000673549079413067
Ba,Ra,0.002714253175947511
La,Ra,0.001276847361942324
Ce,Ra,0.0010807411497432788
Pr,Ra,0.0006817813656060179
Nd,Ra,0.0007787221626453358
Pm,Ra,0.000768864622081875
Sm,Ra,0.0009626223358375414
Eu,Ra,0.001675257519830784
Gd,Ra,0.0006398527177363822
Tb,Ra,0.0007162266784044556
Dy,Ra,0.001066315477547243
Ho,Ra,0.0009649256610079264
Er,Ra,0.0008958352606254325
Tm,Ra,0.0011074817831736657
Yb,Ra,0.0012115226029726785
Lu,Ra,0.0006317896257066114
Hf,Ra,0.000949227880952019
Ta,Ra,0.001298833656938155
W,Ra,0.000626632226290631
Re,Ra,0.00014998258709506197
Os,Ra,0.0005625846522842352
Ir,Ra,0.00045611695382092487
Pt,Ra,0.0006153795175872415
Au,Ra,0.0009724876245705576
Hg,Ra,0.0014720774336872118
Tl,Ra,0.001040528758918242
Pb,Ra,0.001880556063545064
Bi,Ra,0.0009649662723573134
Po,Ra,0.0022633501701120828
At,Ra,0.001839606484036345
Rn,Ra,0.0026345453932541717
Fr,Ra,0.003634321781177355
Ra,Ra,0.0
Ac,Ra,0.0030601652135992
Th,Ra,0.001535617555040136
Pa,Ra,0.001196648334553484
U,Ra,0.0009333301558680781
Np,Ra,0.0013929176845683719
Pu,Ra,0.0013666206338382053
Am,Ra,0.0011615829792430113
Cm,Ra,0.0007378486573574482
Bk,Ra,0.0010442789316148493
Cf,Ra,0.0010866131579606523
Es,Ra,0.0019282897810972263
Fm,Ra,0.003594309680048907
Md,Ra,0.0027800847466150163
No,Ra,0.0037331368925426272
Lr,Ra,0.004145311428478628
H,Ac,5.370998941008457e-05
He,Ac,0.0018340228262690983
Li,Ac,0.00018123703115267845
Be,Ac,0.0006512255255099947
B,Ac,0.0002121134495245525
C,Ac,3.7345816231193063e-05
N,Ac,6.657828097081963e-05
O,Ac,2.0570841043121067e-05
F,Ac,6.430518364655477e-05
Ne,Ac,0.0015253653182120293
Na,Ac,0.00013383591540885214
Mg,Ac,0.0002776855205189686
Al,Ac,0.0004319383125977589
Si,Ac,7.339978369913616e-05
P,Ac,0.00014230180355384258
S,Ac,3.920996095281106e-05
Cl,Ac,7.535589658958784e-05
Ar,Ac,0.0009621061435499146
K,Ac,0.00017936224572021235
Ca,Ac,0.0006962053149106439
Sc,Ac,0.0013020336656380108
Ti,Ac,0.00021275167495953573
V,Ac,0.0004567352240810076
Cr,Ac,0.0003868195042583538
Mn,Ac,0.00036221219112389063
Fe,Ac,0.00024258733197206716
Co,Ac,0.0002784989649963156
Ni,Ac,0.0002874178714393683
Cu,Ac,0.00026867192991038123
Zn,Ac,0.00034060962496368797
Ga,Ac,0.0009064052613108855
Ge,Ac,0.0002246506414652744
As,Ac,0.00020223078767291538
Se,Ac,0.00013453756005523196
Br,Ac,0.00011126057418750772
Kr,Ac,0.0012348220059817756
Rb,Ac,0.0004680115676067185
Sr,Ac,0.0012767831432659968
Y,Ac,0.0008884825175229368
Zr,Ac,0.00048234430743250356
Nb,Ac,0.0003390713319294342
Mo,Ac,0.00038447000594309187
Tc,Ac,0.0005938149100108851
Ru,Ac,0.00035936199109669266
Rh,Ac,0.00042522515696556635
Pd,Ac,0.00034831211932657193
Ag,Ac,0.0004523447278846537
Cd,Ac,0.0007736034584580624
In,Ac,0.0006776128073287256
Sn,Ac,0.00015962850654032234
Sb,Ac,0.0005179864456087817
Te,Ac,0.0002429886637823819
I,Ac,0.00016175955036859825
Xe,Ac,0.0009791267164343592
Cs,Ac,0.0003881872920988242
Ba,Ac,0.0003910771399761403
La,Ac,0.0008278727220944517
Ce,Ac,0.000934297128156258
Pr,Ac,0.0008840965832578854
Nd,Ac,0.0008078432624100524
Pm,Ac,0.0026587236306221157
Sm,Ac,0.0008321838065347314
Eu,Ac,0.0008689527312281251
Gd,Ac,0.0008297258183878037
Tb,Ac,0.0009287633707217508
Dy,Ac,0.0009218261825392791
Ho,Ac,0.0010010100281772024
Er,Ac,0.0009293359226700359
Tm,Ac,0.0011488971801438107
Yb,Ac,0.0008977347937221311
Lu,Ac,0.0010923600587186306
Hf,Ac,0.00041030217242583406
Ta,Ac,0.00037427912499931644
W,Ac,0.00021668858988947368
Re,Ac,0.0002593188950557653
Os,Ac,0.0003242350400610451
Ir,Ac,0.0005257487853398861
Pt,Ac,0.00017733118182971543
Au,Ac,0.0005604748772140315
Hg,Ac,0.00023138291701600943
Tl,Ac,0.0007196269200648005
Pb,Ac,0.0005911761672825934
Bi,Ac,0.0006673681054859413
Po,Ac,0.001956658691537759
At,Ac,0.003180667369575149
Rn,Ac,0.00455511145383771
Fr,Ac,0.006283718175728426
Ra,Ac,0.0030601652135992
Ac,Ac,0.0
Th,Ac,0.0010620290136716941
Pa,Ac,0.002068997007566274
U,Ac,0.0006454886515286783
Np,Ac,0.0024083454077036505
Pu,Ac,0.0015752519879867265
Am,Ac,0.003012553862355656
Cm,Ac,0.002551470837385137
Bk,Ac,0.0018055513237995996
Cf,Ac,0.003757493838892308
Es,Ac,0.00333400020006669
Fm,Ac,0.006214537519130523
Md,Ac,0.0048067480273336965
No,Ac,0.006454568845731962
Lr,Ac,0.007167215875625511
H,Th,0.0005246683339789302
He,Th,0.0018406572533060763
Li,Th,0.0016734122993794119
Be,Th,0.0023528926094247855
B,Th,0.00136243681611445
C,Th,0.0018459348990607337
N,Th,0.000637008967237211
O,Th,0.0018539438426177053
F,Th,0.00032914279208807453
Ne,Th,0.001990148162662785
Na,Th,0.001235744513797537
Mg,Th,0.0030655902760664423
Al,Th,0.0023842544769448735
Si,Th,0.003558034057233371
P,Th,0.0012282224903730678
S,Th,0.002451617125558517
Cl,Th,0.0004991480363777814
Ar,Th,0.002800200802307454
K,Th,0.0014940919135526616
Ca,Th,0.004262215061005027
Sc,Th,0.004878509684728245
Ti,Th,0.009394936613963619
V,Th,0.005294374773362825
Cr,Th,0.003591023826599096
Mn,Th,0.0031626454367548857
Fe,Th,0.003092003871019863
Co,Th,0.002934817327500717
Ni,Th,0.0033461079511764484
Cu,Th,0.0028447423913520267
Zn,Th,0.003127852033770742
Ga,Th,0.002516792698649792
Ge,Th,0.0047121829014771435
As,Th,0.0015425137912060823
Se,Th,0.003456620509077896
Br,Th,0.0005192331833478596
Kr,Th,0.0024785777464678338
Rb,Th,0.0019257887002559222
Sr,Th,0.0038869187978471855
Y,Th,0.006241875710722468
Zr,Th,0.015757101779563926
Nb,Th,0.004968349261767792
Mo,Th,0.004148003542296119
Tc,Th,0.002622237141512445
Ru,Th,0.0028311963357832612
Rh,Th,0.0019417733520107764
Pd,Th,0.002849012695103826
Ag,Th,0.0023834005009983443
Cd,Th,0.002846806986728723
In,Th,0.002516236859350254
Sn,Th,0.007433556059601835
Sb,Th,0.0021054338871902257
Te,Th,0.004779806044449274
I,Th,0.0006412615739459302
Xe,Th,0.0030462727435886967
Cs,Th,0.002025875944380507
Ba,Th,0.003964167477245979
La,Th,0.005456029809726064
Ce,Th,0.012689893658666301
Pr,Th,0.005649109781515401
Nd,Th,0.005459154831965887
Pm,Th,0.0018678389415890354
Sm,Th,0.0050111649788941
Eu,Th,0.004127921523004901
Gd,Th,0.005329454613963006
Tb,Th,0.005219889337500364
Dy,Th,0.00471832014676355
Ho,Th,0.004654790762364878
Er,Th,0.004725668443390198
Tm,Th,0.004458472456046029
Yb,Th,0.004324714923130202
Lu,Th,0.0038370905354945086
Hf,Th,0.013094807738048784
Ta,Th,0.0036060772705255456
W,Th,0.003936251219703572
Re,Th,0.0025244925107745994
Os,Th,0.0031239161635696617
Ir,Th,0.0023216628090359523
Pt,Th,0.004395924771767542
Au,Th,0.002531260570852961
Hg,Th,0.002391865234981378
Tl,Th,0.002202801839711983
Pb,Th,0.004865180528059579
Bi,Th,0.0025786616810947157
Po,Th,0.002552857766876773
At,Th,0.0006384346345429234
Rn,Th,0.000914317839127457
Fr,Th,0.0006306449010459971
Ra,Th,0.001535617555040136
Ac,Th,0.0010620290136716941
Th,Th,0.0
Pa,Th,0.004983555442601653
U,Th,0.03219683559106259
Np,Th,0.014099501497307492
Pu,Th,0.014781885611270402
Am,Th,0.00413205042253146
Cm,Th,0.003713015831885323
Bk,Th,0.0038053737907780185
Cf,Th,0.002451206071885006
Es,Th,0.0013384242688539458
Fm,Th,0.000623701809851519
Md,Th,0.0009648272087567001
No,Th,0.0006477917718738778
Lr,Th,0.0007193142690768722
H,Pa,0.00014001851728101037
He,Pa,0.0021515312482165557
Li,Pa,0.000283484029587006
Be,Pa,0.0010186220496294007
B,Pa,0.0005806145481537265
C,Pa,0.0001898484146414654
N,Pa,0.00019960013267732448
O,Pa,0.0001769686735980475
F,Pa,0.00011315667127163116
Ne,Pa,0.001192959033396253
Na,Pa,0.0003140115270229063
Mg,Pa,0.000651517599471992
Al,Pa,0.0010978847451337996
Si,Pa,0.0005453433827908226
P,Pa,0.000695571988523385
S,Pa,0.0003373189636293749
Cl,Pa,0.00020627041777479568
Ar,Pa,0.0026335568303908876
K,Pa,0.000561103123894215
Ca,Pa,0.00122509992957818
Sc,Pa,0.001357727494009618
Ti,Pa,0.0015806956406359573
V,Pa,0.0024111261959957873
Cr,Pa,0.0015126206699119387
Mn,Pa,0.0007790178691511575
Fe,Pa,0.0007588916454526242
Co,Pa,0.0006534261375628308
Ni,Pa,0.0007867440651742272
Cu,Pa,0.0007354311173391625
Zn,Pa,0.0006659606785842434
Ga,Pa,0.0010633233214580092
Ge,Pa,0.0014055597509370378
As,Pa,0.0013443670561346331
Se,Pa,0.0009995828926919182
Br,Pa,0.0002610442995913028
Kr,Pa,0.002897192001977217
Rb,Pa,0.0007320457868608345
Sr,Pa,0.0016642461167188977
Y,Pa,0.0008106760424831885
Zr,Pa,0.002169085466517445
Nb,Pa,0.0037125368263326965
Mo,Pa,0.0016537764996423134
Tc,Pa,0.002089850763435149
Ru,Pa,0.0008431504146965386
Rh,Pa,0.0007482610354967594
Pd,Pa,0.0009534288572109397
Ag,Pa,0.0009728679339728072
Cd,Pa,0.0010083674415733706
In,Pa,0.001192383029489284
Sn,Pa,0.0013732664119887649
Sb,Pa,0.0018229828024775062
Te,Pa,0.0016153126749995795
I,Pa,0.0005060361987947384
Xe,Pa,0.0026801469558957558
Cs,Pa,0.0012143754187403163
Ba,Pa,0.001682196721831141
La,Pa,0.0010791056963352747
Ce,Pa,0.0017049571227777602
Pr,Pa,0.0011523917066508832
Nd,Pa,0.001052997934280654
Pm,Pa,0.0005198342217739238
Sm,Pa,0.0009762525516989217
Eu,Pa,0.0009061217427162759
Gd,Pa,0.0008652169186138012
Tb,Pa,0.0008474294079293665
Dy,Pa,0.0008410997254079745
Ho,Pa,0.0009133492580035262
Er,Pa,0.0008479518201754126
Tm,Pa,0.0007487754207314456
Yb,Pa,0.0007021012074801034
Lu,Pa,0.0008543139038306837
Hf,Pa,0.002406671096294722
Ta,Pa,0.004537106420772501
W,Pa,0.0018641480071810085
Re,Pa,0.001926679294191894
Os,Pa,0.0019018351638436185
Ir,Pa,0.0009251506503916536
Pt,Pa,0.0009708112733295454
Au,Pa,0.0015341783763102319
Hg,Pa,0.0012667210694547772
Tl,Pa,0.0012663145055235646
Pb,Pa,0.0018493902822309034
Bi,Pa,0.001957259354204743
Po,Pa,0.0045907959886212655
At,Pa,0.0012437695499760736
Rn,Pa,0.0017812327617858844
Fr,Pa,0.002457187885272693
Ra,Pa,0.001196648334553484
Ac,Pa,0.002068997007566274
Th,Pa,0.004983555442601653
Pa,Pa,0.0
U,Pa,0.004543418928841666
Np,Pa,0.006278402896573287
Pu,Pa,0.0036959233303145477
Am,Pa,0.0015707071614392105
Cm,Pa,0.002494320661716564
Bk,Pa,0.0021181307221329105
Cf,Pa,0.0014693320231285935
Es,Pa,0.002607457773247743
Fm,Pa,0.0024301354512624943
Md,Pa,0.001879632836804238
No,Pa,0.0025239974054935364
Lr,Pa,0.0028026712096583775
H,U,0.001415334956955062
He,U,0.001006856703311568
Li,U,0.0016361724455854075
Be,U,0.0028998443974578058
B,U,0.002322485864867096
C,U,0.004094786611631603
N,U,0.0017246507859475218
O,U,0.00404922056109356
F,U,0.0006158373926382747
Ne,U,0.0014887242755400399
Na,U,0.001428667423966669
Mg,U,0.004065227887642624
Al,U,0.002911417077535234
Si,U,0.004951882451922083
P,U,0.0033462255164416624
S,U,0.006510359194158211
Cl,U,0.0011376609846588971
Ar,U,0.001877990478015934
K,U,0.001586424670249119
Ca,U,0.00637014052895682
Sc,U,0.005480140891083632
Ti,U,0.010044639817171736
V,U,0.008929208416200563
Cr,U,0.007644934942578126
Mn,U,0.006992898064286708
Fe,U,0.00647390906986237
Co,U,0.007508726307603467
Ni,U,0.0084329449425303
Cu,U,0.008481117279713903
Zn,U,0.0077393344171049865
Ga,U,0.002653897069534317
Ge,U,0.00567320430642824
As,U,0.0031579675166407964
Se,U,0.005720009433013306
Br,U,0.0011605338893707093
Kr,U,0.001958385244362463
Rb,U,0.0018270775495180674
Sr,U,0.0043094752749486395
Y,U,0.006738401487485487
Zr,U,0.01310766355695349
Nb,U,0.008893648225246705
Mo,U,0.010963885701176875
Tc,U,0.004056855513949498
Ru,U,0.005666476709324412
Rh,U,0.0022955282436086595
Pd,U,0.0055028638730272505
Ag,U,0.001986654974866643
Cd,U,0.006795185461790771
In,U,0.002645343049675624
Sn,U,0.00790654777469423
Sb,U,0.00417073643989738
Te,U,0.005988082810658567
I,U,0.0015540711884326072
Xe,U,0.004061329571528809
Cs,U,0.0016338448912435624
Ba,U,0.005677534831153505
La,U,0.007356041574483046
Ce,U,0.012860944012940113
Pr,U,0.00648942293149656
Nd,U,0.006980960847808301
Pm,U,0.0015406969421609164
Sm,U,0.006396026073360594
Eu,U,0.0044700855904157965
Gd,U,0.006039719868249357
Tb,U,0.006231867112787912
Dy,U,0.005716734771852975
Ho,U,0.005454719057096909
Er,U,0.005971163629003509
Tm,U,0.005396253066208175
Yb,U,0.005768120243714962
Lu,U,0.005286179841581718
Hf,U,0.01041160220749063
Ta,U,0.0077852112983832185
W,U,0.009543191982762562
Re,U,0.004128526623132751
Os,U,0.005933372599621401
Ir,U,0.0027419833446757974
Pt,U,0.006187305457728889
Au,U,0.0024957405214301857
Hg,U,0.0038954783382388345
Tl,U,0.002041177506731143
Pb,U,0.005805815270786039
Bi,U,0.003785897185461088
Po,U,0.0017903038895789015
At,U,0.0003880330066648346
Rn,U,0.0008335673245968033
Fr,U,0.00038329849893861434
Ra,U,0.0009333301558680781
Ac,U,0.0006454886515286783
Th,U,0.03219683559106259
Pa,U,0.004543418928841666
U,U,0.0
Np,U,0.019783325846721194
Pu,U,0.015806523393412878
Am,U,0.005696615853024395
Cm,U,0.003346181459157031
Bk,U,0.0030838148049957812
Cf,U,0.0021774204739043353
Es,U,0.0010168480161019174
Fm,U,0.00037907857037275524
Md,U,0.000586410546153933
No,U,0.0003937201638706862
Lr,U,0.0004371906902679962
H,Np,0.00034498233431835157
He,Np,0.0011130740337197509
Li,Np,0.0011824280358876122
Be,Np,0.001976153764714154
B,Np,0.0012390483675070298
C,Np,0.0004788042407798003
N,Np,0.0004276361071094144
O,Np,0.00037141405411934153
F,Np,0.00020977018745284233
Ne,Np,0.0011571860661437029
Na,Np,0.0013402195007800872
Mg,Np,0.0021487343884341583
Al,Np,0.0021954616631090994
Si,Np,0.0012473034577796932
P,Np,0.001565336580854834
S,Np,0.0009042724951051162
Cl,Np,0.0004916375214837519
Ar,Np,0.0017517154378816808
K,Np,0.001387907531676543
Ca,Np,0.003644313694430556
Sc,Np,0.004543697112207222
Ti,Np,0.00409954853447983
V,Np,0.004504402454855908
Cr,Np,0.003580119495422779
Mn,Np,0.0027753244715025076
Fe,Np,0.001858740747542371
Co,Np,0.0018592405618222954
Ni,Np,0.00213682606375613
Cu,Np,0.0015694314382072578
Zn,Np,0.001498698378886455
Ga,Np,0.00220040044418527
Ge,Np,0.0027949937361108194
As,Np,0.0020251189261819916
Se,Np,0.0018779788548918066
Br,Np,0.00045578957182792736
Kr,Np,0.0026229603143599796
Rb,Np,0.0020592729220352303
Sr,Np,0.0033578288231321603
Y,Np,0.00399923534619461
Zr,Np,0.0056351723857225155
Nb,Np,0.005864827557048282
Mo,Np,0.0044625513145992845
Tc,Np,0.004594947965312309
Ru,Np,0.00231729003707297
Rh,Np,0.0017419754808847636
Pd,Np,0.0016382855590830502
Ag,Np,0.0017501248722225906
Cd,Np,0.0017997587891180576
In,Np,0.0025702829660518207
Sn,Np,0.0028821510332453356
Sb,Np,0.002829307949448577
Te,Np,0.0035024257857779093
I,Np,0.0008835512698005307
Xe,Np,0.004308203629891643
Cs,Np,0.0020025324141904645
Ba,Np,0.0036195250695209126
La,Np,0.00414511741084371
Ce,Np,0.008080145721110767
Pr,Np,0.004516054296008162
Nd,Np,0.004085687783456127
Pm,Np,0.0028237780571574193
Sm,Np,0.0036195600041928734
Eu,Np,0.0034718528724898023
Gd,Np,0.003944577803261288
Tb,Np,0.004368437196502292
Dy,Np,0.003962835398353735
Ho,Np,0.00394885420744957
Er,Np,0.004136123194113216
Tm,Np,0.004183615166557206
Yb,Np,0.0039046721748404395
Lu,Np,0.004088232634333447
Hf,Np,0.005976327285326696
Ta,Np,0.005054112860475328
W,Np,0.003616496524609308
Re,Np,0.002950901745931144
Os,Np,0.004033974263716242
Ir,Np,0.0022734345799748507
Pt,Np,0.002125550968051029
Au,Np,0.0019133657345321066
Hg,Np,0.0011936294691907167
Tl,Np,0.0023474977499141694
Pb,Np,0.0031393828787996277
Bi,Np,0.003138964937321441
Po,Np,0.0035625063405015462
At,Np,0.00048258917613579704
Rn,Np,0.0020733832510199572
Fr,Np,0.0009534019201446294
Ra,Np,0.0013929176845683719
Ac,Np,0.0024083454077036505
Th,Np,0.014099501497307492
Pa,Np,0.006278402896573287
U,Np,0.019783325846721194
Np,Np,0.0
Pu,Np,0.03369988916691937
Am,Np,0.012188854036571753
Cm,Np,0.006774667439202175
Bk,Np,0.005205024313138076
Cf,Np,0.00427581458232282
Es,Np,0.0025292685824008045
Fm,Np,0.000942905432397602
Md,Np,0.0014586150017398285
No,Np,0.0009793243680145142
Lr,Np,0.001087451280725254
H,Pu,0.00026917643109707144
He,Pu,0.0010920601829693172
Li,Pu,0.001133125660678054
Be,Pu,0.0022296725940643895
B,Pu,0.0013735336659035258
C,Pu,0.00038637463277557444
N,Pu,0.0003402752741000649
O,Pu,0.0003613398837204975
F,Pu,0.00022974129747923316
Ne,Pu,0.0015894751870717525
